zone_id,week_start,zone_encoded,week_of_year,season,avg_max_temp,avg_max_rain,avg_max_aqi,trigger_freq_4w,shift_type,earnings_baseline,expected_weekly_claim_cost
electronic_city,2024-04-01,4,14,1,41.25714285714286,7.187142857142858,220.8,0.0,1,560,0.0
electronic_city,2024-04-08,4,15,1,41.10142857142857,11.247142857142858,220.8,0.0,1,560,0.0
electronic_city,2024-04-15,4,16,1,40.902857142857144,13.814285714285715,220.8,0.0,1,560,0.0
electronic_city,2024-04-22,4,17,1,40.66571428571429,14.31,220.8,0.0,1,560,0.0
electronic_city,2024-04-29,4,18,1,40.39714285714285,12.622857142857143,220.8,0.0,1,560,0.0
electronic_city,2024-05-06,4,19,1,40.097142857142856,9.127142857142857,220.8,0.0,1,560,0.0
electronic_city,2024-05-13,4,20,1,39.77571428571429,4.631428571428572,221.94857142857146,0.0,1,560,0.0
electronic_city,2024-05-20,4,21,1,39.43857142857143,0.5914285714285714,229.52285714285716,0.0,1,560,0.0
electronic_city,2024-05-27,4,22,2,33.59142857142857,9.135714285714286,255.5842857142857,0.0,1,560,0.0
electronic_city,2024-06-03,4,23,2,33.25,7.517142857142858,262.6771428571429,0.0,1,560,0.0
electronic_city,2024-06-10,4,24,2,32.90857142857143,8.092857142857143,268.39142857142855,0.0,1,560,0.0
electronic_city,2024-06-17,4,25,2,32.58142857142857,10.728571428571428,272.39428571428573,0.0,1,560,0.0
electronic_city,2024-06-24,4,26,2,32.27428571428571,14.822857142857144,274.45428571428573,0.0,1,560,470.4
electronic_city,2024-07-01,4,27,2,31.994285714285716,19.447142857142858,274.45428571428573,3.0,1,560,1383.2
electronic_city,2024-07-08,4,28,2,31.745714285714286,23.541428571428572,272.39428571428573,10.0,1,560,1764.0
electronic_city,2024-07-15,4,29,2,31.535714285714285,26.177142857142858,268.39142857142855,17.0,1,560,1764.0
electronic_city,2024-07-22,4,30,2,31.365714285714287,26.752857142857145,262.6771428571429,24.0,1,560,1764.0
electronic_city,2024-07-29,4,31,2,31.24285714285714,25.134285714285713,255.5842857142857,28.0,1,560,1764.0
electronic_city,2024-08-05,4,32,2,31.16714285714286,21.695714285714285,247.52285714285716,28.0,1,560,1668.8
electronic_city,2024-08-12,4,33,2,31.140000000000004,17.21857142857143,239.94857142857146,28.0,1,560,1097.6
electronic_city,2024-08-19,4,34,2,31.165714285714284,12.722857142857142,238.8,28.0,1,560,0.0
electronic_city,2024-08-26,4,35,2,31.238571428571426,9.227142857142857,238.8,21.0,1,560,0.0
electronic_city,2024-09-02,4,36,2,31.361428571428572,7.54,238.8,14.0,1,560,0.0
electronic_city,2024-09-09,4,37,2,31.527142857142856,8.035714285714286,238.8,7.0,1,560,0.0
electronic_city,2024-09-16,4,38,2,31.737142857142857,10.602857142857143,238.8,0.0,1,560,0.0
electronic_city,2024-09-23,4,39,2,31.984285714285715,14.662857142857144,238.8,0.0,1,560,470.4
electronic_city,2024-09-30,4,40,3,30.262857142857143,6.861428571428571,256.8,3.0,1,560,0.0
electronic_city,2024-10-07,4,41,3,30.568571428571428,10.995714285714286,256.8,3.0,1,560,0.0
electronic_city,2024-10-14,4,42,3,30.895714285714288,13.695714285714287,256.8,3.0,1,560,0.0
electronic_city,2024-10-21,4,43,3,31.235714285714288,14.35,256.8,3.0,1,560,0.0
electronic_city,2024-10-28,4,44,3,31.580000000000002,12.81,256.8,0.0,1,560,0.0
electronic_city,2024-11-04,4,45,3,31.927142857142858,9.424285714285714,256.8,0.0,1,560,0.0
electronic_city,2024-11-11,4,46,3,32.26285714285714,4.965714285714285,257.6614285714286,0.0,1,560,0.0
electronic_city,2024-11-18,4,47,3,32.58571428571429,0.7685714285714286,264.92,0.0,1,560,0.0
electronic_city,2024-11-25,4,48,3,32.887142857142855,0.0,273.03714285714284,0.0,1,560,0.0
electronic_city,2024-12-02,4,49,0,33.15714285714286,0.0,226.21142857142857,0.0,1,560,0.0
electronic_city,2024-12-09,4,50,0,33.39714285714286,0.0,232.03714285714287,0.0,1,560,0.0
electronic_city,2024-12-16,4,51,0,33.59571428571429,0.0,236.17000000000002,0.0,1,560,0.0
electronic_city,2024-12-23,4,52,0,33.75,2.0814285714285714,238.37428571428572,0.0,1,560,0.0
electronic_city,2024-12-30,4,1,0,32.30142857142857,6.235714285714286,238.63000000000002,0.0,1,560,0.0
electronic_city,2025-01-06,4,2,0,31.982857142857142,10.338571428571429,237.00428571428571,0.0,1,560,0.0
electronic_city,2025-01-13,4,3,0,32.318571428571424,13.351428571428572,233.40285714285713,0.0,1,560,0.0
electronic_city,2025-01-20,4,4,0,32.637142857142855,14.397142857142857,228.03,0.0,1,560,0.0
electronic_city,2025-01-27,4,5,0,32.93,13.237142857142857,221.20142857142858,0.0,1,560,0.0
electronic_city,2025-02-03,4,6,0,33.2,10.132857142857144,213.30857142857144,0.0,1,560,0.0
electronic_city,2025-02-10,4,7,0,33.43,5.797142857142857,205.11714285714285,0.0,1,560,0.0
electronic_city,2025-02-17,4,8,0,33.62571428571429,1.3042857142857145,202.8,0.0,1,560,0.0
electronic_city,2025-02-24,4,9,1,41.27571428571429,0.0,220.8,0.0,1,560,0.0
electronic_city,2025-03-03,4,10,1,41.37714285714286,0.0,220.8,0.0,1,560,0.0
electronic_city,2025-03-10,4,11,1,41.43,0.0,220.8,0.0,1,560,0.0
electronic_city,2025-03-17,4,12,1,41.43428571428571,0.0,220.8,0.0,1,560,0.0
electronic_city,2025-03-24,4,13,1,41.38857142857143,1.3714285714285714,220.8,0.0,1,560,0.0
electronic_city,2025-03-31,4,14,1,41.292857142857144,5.878571428571428,220.8,0.0,1,560,0.0
electronic_city,2025-04-07,4,15,1,41.151428571428575,10.202857142857143,220.8,0.0,1,560,0.0
electronic_city,2025-04-14,4,16,1,40.962857142857146,13.275714285714287,220.8,0.0,1,560,0.0
electronic_city,2025-04-21,4,17,1,40.737142857142864,14.395714285714286,220.8,0.0,1,560,0.0
electronic_city,2025-04-28,4,18,1,40.478571428571435,13.314285714285715,220.8,0.0,1,560,0.0
electronic_city,2025-05-05,4,19,1,40.184285714285714,10.27,220.8,0.0,1,560,0.0
electronic_city,2025-05-12,4,20,1,39.87,5.96,221.02,0.0,1,560,0.0
electronic_city,2025-05-19,4,21,1,39.535714285714285,1.4371428571428573,227.1057142857143,0.0,1,560,0.0
electronic_city,2025-05-26,4,22,2,33.690000000000005,9.959999999999999,253.35999999999999,0.0,1,560,0.0
electronic_city,2025-06-02,4,23,2,33.348571428571425,7.762857142857143,260.7742857142857,0.0,1,560,0.0
electronic_city,2025-06-09,4,24,2,33.004285714285714,7.702857142857143,266.9214285714285,0.0,1,560,0.0
electronic_city,2025-06-16,4,25,2,32.67285714285715,9.792857142857143,271.44,0.0,1,560,0.0
electronic_city,2025-06-23,4,26,2,32.36,13.552857142857144,274.07428571428574,0.0,1,560,156.8
electronic_city,2025-06-30,4,27,2,32.07142857142857,18.134285714285713,274.6657142857143,1.0,1,560,1192.8
electronic_city,2025-07-07,4,28,2,31.812857142857144,22.48428571428571,273.18857142857144,8.0,1,560,1764.0
electronic_city,2025-07-14,4,29,2,31.59142857142857,25.615714285714287,269.7214285714286,15.0,1,560,1764.0
electronic_city,2025-07-21,4,30,2,31.41,26.815714285714286,264.46714285714285,22.0,1,560,1764.0
electronic_city,2025-07-28,4,31,2,31.274285714285714,25.80857142857143,257.7285714285714,28.0,1,560,1764.0
electronic_city,2025-08-04,4,32,2,31.18285714285714,22.825714285714287,249.89857142857142,28.0,1,560,1764.0
electronic_city,2025-08-11,4,33,2,31.142857142857142,18.545714285714286,241.57999999999998,28.0,1,560,1192.8
electronic_city,2025-08-18,4,34,2,31.15285714285714,13.947142857142856,238.8,28.0,1,560,313.6
electronic_city,2025-08-25,4,35,2,31.212857142857143,10.069999999999999,238.8,23.0,1,560,0.0
electronic_city,2025-09-01,4,36,2,31.321428571428573,7.807142857142857,238.8,16.0,1,560,0.0
electronic_city,2025-09-08,4,37,2,31.475714285714282,7.668571428571428,238.8,9.0,1,560,0.0
electronic_city,2025-09-15,4,38,2,31.672857142857143,9.682857142857143,238.8,2.0,1,560,0.0
electronic_city,2025-09-22,4,39,2,31.91,13.401428571428571,238.8,0.0,1,560,156.8
electronic_city,2025-09-29,4,40,3,30.18,5.545714285714285,256.8,1.0,1,560,0.0
electronic_city,2025-10-06,4,41,3,30.478571428571428,9.922857142857143,256.8,1.0,1,560,0.0
electronic_city,2025-10-13,4,42,3,30.801428571428573,13.114285714285714,256.8,1.0,1,560,0.0
electronic_city,2025-10-20,4,43,3,31.138571428571428,14.39,256.8,1.0,1,560,0.0
electronic_city,2025-10-27,4,44,3,31.479999999999997,13.464285714285714,256.8,0.0,1,560,0.0
electronic_city,2025-11-03,4,45,3,31.830000000000002,10.540000000000001,256.8,0.0,1,560,0.0
electronic_city,2025-11-10,4,46,3,32.167142857142856,6.292857142857143,256.91,0.0,1,560,0.0
electronic_city,2025-11-17,4,47,3,32.495714285714286,1.7085714285714284,262.4942857142857,0.0,1,560,0.0
electronic_city,2025-11-24,4,48,3,32.80285714285714,0.0,270.79285714285714,0.0,1,560,0.0
electronic_city,2025-12-01,4,49,0,33.082857142857144,0.0,224.28285714285715,0.0,1,560,0.0
electronic_city,2025-12-08,4,50,0,33.332857142857144,0.0,230.53285714285715,0.0,1,560,0.0
electronic_city,2025-12-15,4,51,0,33.542857142857144,0.0,235.17714285714285,0.0,1,560,0.0
electronic_city,2025-12-22,4,52,0,33.71,1.022857142857143,237.95142857142858,0.0,1,560,0.0
electronic_city,2025-12-29,4,1,0,32.582857142857144,5.38,238.69285714285715,0.0,1,560,0.0
electronic_city,2026-01-05,4,2,0,31.934285714285714,9.782857142857143,237.36142857142858,0.0,1,560,0.0
electronic_city,2026-01-12,4,3,0,32.27142857142857,13.028571428571428,234.03142857142856,0.0,1,560,0.0
electronic_city,2026-01-19,4,4,0,32.59285714285714,14.382857142857144,228.8957142857143,0.0,1,560,0.0
electronic_city,2026-01-26,4,5,0,32.89,13.534285714285714,222.25142857142856,0.0,1,560,0.0
electronic_city,2026-02-02,4,6,0,33.16285714285714,10.671428571428573,214.48428571428573,0.0,1,560,0.0
electronic_city,2026-02-09,4,7,0,33.4,6.457142857142857,206.10714285714286,0.0,1,560,0.0
electronic_city,2026-02-16,4,8,0,33.6,1.8457142857142856,202.8,0.0,1,560,0.0
electronic_city,2026-02-23,4,9,1,41.25714285714286,0.0,220.8,0.0,1,560,0.0
electronic_city,2026-03-02,4,10,1,41.36571428571428,0.0,220.8,0.0,1,560,0.0
electronic_city,2026-03-09,4,11,1,41.425714285714285,0.0,220.8,0.0,1,560,0.0
electronic_city,2026-03-16,4,12,1,41.43714285714286,0.0,220.8,0.0,1,560,0.0
electronic_city,2026-03-23,4,13,1,41.39857142857143,0.9128571428571428,220.8,0.0,1,560,0.0
electronic_city,2026-03-30,4,14,1,41.345,3.54,220.8,0.0,1,560,0.0
electronic_city,2024-04-01,4,14,1,41.21714285714285,6.25,202.8,0.0,0,330,0.0
electronic_city,2024-04-08,4,15,1,41.06142857142857,9.778571428571428,202.8,0.0,0,330,0.0
electronic_city,2024-04-15,4,16,1,40.862857142857145,12.01142857142857,202.8,0.0,0,330,0.0
electronic_city,2024-04-22,4,17,1,40.62571428571429,12.444285714285714,202.8,0.0,0,330,0.0
electronic_city,2024-04-29,4,18,1,40.357142857142854,10.975714285714286,202.8,0.0,0,330,0.0
electronic_city,2024-05-06,4,19,1,40.05714285714286,7.9399999999999995,202.8,0.0,0,330,0.0
electronic_city,2024-05-13,4,20,1,39.73571428571428,4.027142857142858,203.94857142857146,0.0,0,330,0.0
electronic_city,2024-05-20,4,21,1,39.39857142857143,0.5142857142857143,211.52285714285716,0.0,0,330,0.0
electronic_city,2024-05-27,4,22,2,33.55142857142857,7.942857142857143,237.58428571428573,0.0,0,330,0.0
electronic_city,2024-06-03,4,23,2,33.21,6.5371428571428565,244.67714285714285,0.0,0,330,0.0
electronic_city,2024-06-10,4,24,2,32.86857142857143,7.035714285714286,250.39142857142858,0.0,0,330,0.0
electronic_city,2024-06-17,4,25,2,32.541428571428575,9.328571428571427,254.3942857142857,0.0,0,330,0.0
electronic_city,2024-06-24,4,26,2,32.23428571428571,12.89,256.45428571428573,0.0,0,330,0.0
electronic_city,2024-07-01,4,27,2,31.954285714285714,16.91,256.45428571428573,0.0,0,330,646.8
